Customer_ID;Name;Sex;Age;Occupation;Annual_Income;Monthly_Inhand_Salary
38414;Jessicax;M;36;Ingeniero;9822.1;785.51
13316;Lisak;M;34;Arquitectura;17738.31;1419.19
11029;Christopherf;M;37;Informático;54315.46;4473.29
49648;Yokoj;M;30;Admnistración;68130.21;5903.52
41015;Aruna Viswanathap;M;21;Admnistración;151649.36;12823.45
39787;Hyunjoo Jinr;M;28;Contador;93226.5;7755.88
23601;Aqrawiw;F;28;Contador;71498.38;6100.2
10116;Matthieu Protardo;M;33;Arquitectura;78399.12;6568.26
37122;Soldatkinc;M;43;Mecánico;57030.99;4986.58
49351;Taylora;F;39;Arquitectura;119047.52;9924.63
8450;Nishant Kumarz;M;51;Ciencias Varias;125883.99;10508.33
24276;Lashm;M;31;Abogado / Notario / Escribano;78937.47;6308.12
36265;Estelle Shirbonf;M;29;Informático;50787.69;4209.31
36160;Prenticeu;F;24;Periodismo;82135.84;6699.65
14896;Whitef;F;51;Informático;29368.56;2483.38
20339;James B.f;M;30;Mecánico;130393.96;10618.16
31862;Leigh Thomasj;F;43;Mecánico;15302.74;1408.23
18569;Leskei;F;45;Contador;61540.56;5352.38
1868;Jeffreyz;M;43;Mecánico;131573.6;11159.47
22450;Izumi Nakagawai;F;44;Informático;10381.57;1024.13
39443;Globalq;M;41;Emprendedor / Independiente;131199.12;11146.26
50124;Aldredy;M;40;Mecánico;16997.72;1201.48
43644;Woodallx;M;30;Doctor;22434.16;2166.51
1857;Leilai;F;21;Varios;122566.59;10323.88
41286;Martinf;M;22;Ingeniero;22934.45;1619.2
27156;Bill Rigbyr;F;32;Ciencias Varias;28603.64;2539.64
5272;Raymondk;M;39;Admnistración;53869.44;4359.12
13011;Lisaa;M;35;Admnistración;20107.21;1631.6
22173;Bijoy Anw;F;30;Contador;8741.32;450.44
26829;Browng;M;21;Arquitectura;9336.94;887.08
25598;Grantn;F;35;Mecánico;35062.63;2995.89
31840;Melissay;M;45;Profesor;56135.76;4974.98
15601;Bakrm;M;36;Abogado / Notario / Escribano;19749.04;1544.75
37343;Woodallu;M;50;Contador;129695.72;10589.98
27872;Miless;F;27;Mecánico;37889.06;3034.42
32065;Stevea;F;26;Doctor;80673.3;6822.77
22719;Somasundarama;F;36;Abogado / Notario / Escribano;15039.8;1458.32
5501;Thompsonf;F;23;Profesor;16311.67;1184.31
45592;Kylem;M;32;Contador;41905.36;3299.11
44535;Leika Kiharaj;F;28;Ingeniero;77142.69;6617.56
1581;Danl;F;43;Informático;7388.71;441.73
11730;Rickn;M;35;Profesor;73542.28;5907.52
7411;Henryc;M;38;Admnistración;66858.27;5770.52
12004;Sue Zeidlerr;M;38;Admnistración;20818.74;1762.9
45443;Alexeif;F;22;Informático;34113.61;2552.8
40354;Ashley Laub;F;33;Varios;14629.52;1309.13
12121;Silhae;F;29;Contador;44667.5;3545.29
12114;Roumeliotisz;F;30;Emprendedor / Independiente;141347.32;11676.94
16913;Katharinah;F;36;Admnistración;32100.8;2962.07
31382;Langep;F;29;Admnistración;24424.7;2051.39
41126;Stellaa;F;54;Varios;32495.66;2594.97
31609;Robert Hetzg;M;48;Abogado / Notario / Escribano;73180.2;6146.35
41995;Lynch Christopherf;M;38;Contador;31530.76;2676.56
42182;Yantoultra Nguir;M;32;Varios;28703.71;2625.98
44762;Gregl;M;37;Varios;55444.56;4815.38
24070;Lionell;M;33;Contador;19810.75;1506.9
21076;Kuehnenx;M;51;Profesor;30961.62;2283.14
9240;David Lawders;M;23;Varios;77253.54;6301.79
9407;Deepag;M;44;Ingeniero;41541.8;3199.82
46620;Susan Taylorr;M;37;Ciencias Varias;28518.76;2290.56
29928;Eisenhammera;F;38;Doctor;87727.05;7056.59
11360;Sveas;F;43;Artes;59039.52;4840.96
20178;Schuetzek;F;22;Abogado / Notario / Escribano;88290.45;7323.54
45134;Caroline Copleyb;F;28;Informático;57107.12;4462.93
40155;Edwardsy;F;30;Profesor;117801.12;9988.76
41695;Chatterjeej;F;28;Varios;8905.45;487.12
10241;Krishnanx;F;25;Mecánico;30196.64;2590.39
48119;Nicolag;M;25;Ingeniero;171379.8;14351.65
25860;Mariannav;M;55;Informático;77019.08;6138.26
37684;Jonathan Stempels;M;40;Ingeniero;43903.54;3377.63
32646;Sophieu;M;30;Mecánico;43359.36;3597.28
13183;Skariachanv;M;40;Arquitectura;67712.26;5480.69
33278;Nanettea;M;21;Varios;9760.5;1111.37
44432;Lucia Mutikania;M;22;Varios;15820.76;1606.4
24474;Leahc;M;35;Profesor;139702.24;11866.85
19856;Steved;M;31;Profesor;99617.76;8095.48
39365;Zam;M;23;Abogado / Notario / Escribano;54815.73;4866.98
16227;Yann Lef;M;37;Varios;35701.42;2752.12
33219;Carlos Ruanoo;M;44;Contador;66429.24;5413.77
8740;Andreasi;M;44;Emprendedor / Independiente;79178.76;6302.23
2489;Alycep;M;44;Mecánico;58468.08;4592.34
2946;Ghianniw;M;20;Abogado / Notario / Escribano;9470.26;1077.19
46984;allo;M;22;Abogado / Notario / Escribano;88326.72;7328.56
29377;Nated;M;39;Contador;19240.3;1869.36
10197;Matt Scuffhami;F;44;Informático;34872.34;2751.03
50094;Masono;F;38;Informático;35435.81;3052.98
16746;Driverv;F;25;Admnistración;14330.89;950.24
36315;Josephe;F;21;Varios;55762.11;4583.84
26939;Andreax;F;46;Abogado / Notario / Escribano;88088.07;7248.67
39505;Andyd;F;54;Informático;32910.92;2895.58
8760;Pete Sweeneym;F;23;Profesor;39704.19;3295.68
45062;Jonesz;M;45;Varios;132606.69;11291.56
50596;Emilyv;M;45;Contador;18771.66;1844.31
10004;Tom Halsr;M;30;Periodismo;30668.9;2530.74
33976;Georgiopoulosb;M;18;Profesor;16500.96;1528.08
16072;Jennifer Clarkv;F;37;Varios;62046.96;5103.58
45201;Saulw;M;55;Mecánico;39327.92;3233.33
25640;Nigelf;F;35;Artes;69942.5;6015.54
24569;Carewc;M;20;Doctor;85481.48;7128.46
37398;Aubin Davidw;F;40;Informático;14304.01;1394
45070;Silvia Ognibenea;M;38;Artes;14544.03;1314
30858;Lasha;F;52;Profesor;36564.35;3294.03
8072;Lewis Krauskopfo;F;42;Admnistración;30617.5;2348.46
21382;Shalal-Esak;M;36;Profesor;9149.5;835.46
7038;Siddharth Cavalek;F;36;Varios;9477.76;911.81
10097;Woodallb;F;19;Contador;70674.6;5665.55
28073;Davidw;M;32;Admnistración;85426.68;7024.89
27982;Aman Shahq;F;44;Ingeniero;27318.32;2158.53
43159;ewichp;M;53;Contador;87017.92;7397.49
24176;Emilyo;M;55;Ingeniero;95849.16;7822.43
40892;Ryanz;M;39;Arquitectura;58528.3;4661.36
49225;Lucia Mutikaniu;M;27;Varios;22418.63;2136.22
12972;Christian Plumbl;F;36;Ingeniero;34204.39;2792.37
8602;Phil Wahbav;M;24;Ingeniero;17868.11;1510.01
34779;Hop;F;18;Abogado / Notario / Escribano;16279.72;1647.64
38687;Ryan Vlastelicab;F;43;Mecánico;55128.27;4854.02
12654;Yoko Kubotaw;F;33;Ingeniero;79504.56;6542.38
12899;Annar;M;35;Admnistración;132643.71;11028.64
20767;N.s;M;37;Emprendedor / Independiente;89446.38;7278.87
24768;Maryw;M;32;Mecánico;19741.36;1543.11
5178;Lynch Jonathans;M;32;Profesor;165798.2;14104.52
28360;Julien Toyerk;F;39;Mecánico;32283.52;2840.29
36490;Abrahamianz;F;36;Artes;21863.8;1895.98
27008;env;M;23;Doctor;41037.94;3129.83
44056;Charlier;F;25;Arquitectura;24497.42;1840.45
12528;Tetsushi Kajimotox;M;28;Emprendedor / Independiente;28942.36;2670.86
10153;Dineshz;M;30;Informático;77264.92;6189.74
16235;Anthonyo;M;31;Admnistración;28559.25;2185.94
46176;David Henryj;F;28;Doctor;30063.42;2509.29
35998;Fang Yanp;M;39;Artes;29367.88;2249.32
11548;Bohany;F;37;Contador;7596.06;919.01
10275;Lefterisu;F;44;Artes;88165.8;7271.15
23236;Sruthi Ramakrishnanw;F;35;Ciencias Varias;19129.26;1858.11
2141;Forgionev;F;44;Arquitectura;41771.02;3293.92
17669;Ross Kerberb;F;55;Informático;20257.28;1916.11
39994;Ben Klaymanw;F;38;Abogado / Notario / Escribano;18221.97;1247.5
46802;Munroel;F;26;Contador;8927.89;461.99
25175;Katharinak;F;51;Contador;143351.28;12014.94
45952;Malonima Guptaa;F;28;Ingeniero;17723.52;1329.96
46490;emir Nickt;F;29;Varios;36309.76;3097.81
4847;Christiaans;F;43;Mecánico;68898;5588.5
19812;Lefterist;F;42;Emprendedor / Independiente;18170.08;1785.17
17866;itai;M;20;Abogado / Notario / Escribano;10409.76;823.48
14663;Shirouzuc;M;38;Admnistración;61141.24;5253.1
29838;Maloner;M;25;Doctor;10120.28;645.36
37761;Wohlo;M;33;Ingeniero;32296.78;2655.4
29221;Michelem;M;43;Varios;21719.56;1868.96
31039;Valentinay;M;42;Profesor;51182.85;3983.24
46648;Avokb;M;22;Doctor;30623.61;2599.07
31850;Mollenkampl;M;21;Admnistración;109472.91;9180.74
40768;Jessica Dyek;M;49;Artes;60744.86;5261.07
35692;Dougp;M;41;Periodismo;17561.27;1561.44
22642;Leah Schnurre;M;20;Artes;54025.95;4426.16
9668;Zieminskia;M;40;Contador;14717.28;1069.44
12390;Chrish;M;36;Artes;102333.28;8306.77
2578;Rigbyy;M;37;Profesor;17172.14;1381.01
6797;Wohld;M;30;Mecánico;9970.16;625.85
40823;Brq;M;19;Informático;39448.67;3400.39
44529;Dougm;M;18;Profesor;20756.69;1818.72
20477;Crawleyf;M;55;Arquitectura;14231;1381.92
32336;Bend;M;48;Varios;170986.72;14137.89
11937;Masterq;M;46;Artes;77923;6306.58
37468;Jonathant;M;47;Mecánico;103838.72;8605.23
1516;Noahi;M;42;Varios;16054.06;1416.84
27529;Virkia;M;38;Varios;20382.97;1451.58
33148;Emelia Sithole-Matarisek;M;21;Emprendedor / Independiente;18014.3;1734.19
7381;Davej;M;33;Informático;80182.28;6684.86
21398;James Mackenzied;M;21;Profesor;36568.05;3011.34
33252;LaCaprac;F;23;Profesor;17709.31;1732.78
12183;Soham Chatterjees;M;18;Varios;140042.28;11399.19
40440;Matt Scuffhams;M;44;Admnistración;94330.83;8076.9
5747;Annad;F;27;Doctor;16805.54;1451.46
29427;Nick Brownl;F;35;Varios;95111.1;7724.93
16267;Klaymanz;M;42;Admnistración;19249.61;1377.13
49909;asild;M;40;Ingeniero;71297.02;6028.42
44565;Taro Fuseu;M;43;Abogado / Notario / Escribano;30564.96;2263.08
12031;Oliviab;M;18;Doctor;36933.77;3324.81
9502;Simon Meadsk;M;52;Varios;32504.22;2643.69
41983;George Georgiopoulosh;F;18;Profesor;16888.41;1564.37
43354;Lewis Krauskopft;F;36;Mecánico;14061.55;1371.8
31916;Lauren Taral;M;30;Mecánico;36456.72;3163.06
30686;Emmal;M;51;Ciencias Varias;24376.73;1926.39
26388;Dayp;F;22;Artes;128503.64;10803.64
19320;"Rosalba OBrien""c";F;50;Abogado / Notario / Escribano;131080.8;11015.4
25295;Tomd;F;43;Mecánico;19399.32;1680.61
31940;ra Prenticel;F;28;Doctor;33999.48;2730.29
4134;Josephv;F;51;Admnistración;170614.28;14463.86
9224;Miedemaq;M;29;Mecánico;8753.21;919.43
35126;Katharina Barts;M;40;Contador;18979.35;1712.61
1926;Virkiw;F;35;Abogado / Notario / Escribano;7957.91;563.16
33223;Eva Kuehnenf;M;21;Admnistración;17143.76;1451.65
22743;Wahbad;M;31;Profesor;68538.88;5562.57
44199;akumar Johnp;M;33;Periodismo;60694.74;4976.9
27251;Katya Wachtell;M;54;Artes;22209;2117.75
14610;Ronald Groverk;M;52;Ingeniero;32013.46;2595.79
37376;McCools;M;43;Arquitectura;12683.28;938.94
17438;Catherine Hornbya;F;35;Varios;67422.8;5435.57
28266;Norihikoc;F;53;Arquitectura;32455.1;2973.59
31080;Suzanne Barlyne;M;38;Varios;142725.8;11867.82
15555;Malonimao;F;53;Ingeniero;44330.2;3744.18
20332;Gerry Shiho;F;28;Doctor;31969.22;2946.1
41232;Katya Golubkovah;M;31;Ciencias Varias;67151.6;5497.97
20860;Esha Deyz;F;54;Abogado / Notario / Escribano;57524.56;5035.71
10641;Asiaf;M;44;Periodismo;10427.44;629.95
45302;Herbertc;M;32;Doctor;69026.56;5970.21
22946;Robini;M;41;Ciencias Varias;35350.24;3085.85
17783;asil Katzh;F;28;Varios;8504.55;934.71
8807;Rigbyv;F;43;Varios;17556.41;1192.03
35533;Janeman Latuld;F;36;Ingeniero;45608.14;3912.68
23085;en Hirschlerj;M;24;Admnistración;16490.75;1616.23
34063;David Stanwayn;M;37;Ciencias Varias;14829.17;1033.76
17592;Bakeru;F;53;Varios;46346.68;3907.22
9468;Langec;M;22;Emprendedor / Independiente;22320.33;1966.03
7074;Torbatib;F;23;Ciencias Varias;86470.84;7060.9
12347;Foo Yuns;M;52;Periodismo;170824.68;14489.39
40143;Fraendem;F;34;Varios;31820.56;2520.71
7081;Scott Malonef;M;28;Varios;78066.48;6673.54
50595;Alexei Oreskovicb;M;19;Doctor;31204.74;2888.4
12247;Noah Barkina;M;37;Mecánico;14599.89;1464.66
40147;Kubotaq;F;30;Mecánico;89394.78;7710.57
20824;Jasonb;F;42;Informático;36806.84;2827.24
5727;Robertw;F;37;Varios;28443.42;2314.29
38937;Ferreiras;F;46;Periodismo;24363.78;1792.31
39490;Schombergr;M;34;Arquitectura;40295.72;3627.98
4438;Angela Moonq;M;24;Emprendedor / Independiente;10060.02;1103.33
38255;Stecklowy;F;30;Doctor;32943.66;2811.31
21202;Alexv;M;30;Varios;46271.32;4105.94
49220;Lefteris Papadimasi;M;28;Contador;88957.38;7433.12
8327;Jonathang;F;53;Varios;65869.24;5702.1
42844;Brownn;F;39;Admnistración;56483.64;4900.97
26799;Karen Freifeldb;M;20;Abogado / Notario / Escribano;81769.35;6995.11
7961;Alastair Sharpn;M;20;Profesor;109480.98;9031.42
20387;Jessica Toonkely;M;54;Mecánico;166741.48;14131.12
22709;Miguela;M;27;Mecánico;8246.71;557.23
32691;Callusk;M;28;Ingeniero;19557.1;1423.76
25398;Haynesk;M;39;Emprendedor / Independiente;19227.17;1371.26
24825;Patrick Temple-Wests;F;39;Emprendedor / Independiente;43981.4;3431.12
30360;Padraic Halpina;F;25;Artes;34202.45;2627.2
39995;Gaffenw;F;23;Admnistración;17891.16;1583.93
42108;Slaterw;M;34;Informático;58248.33;4722.03
10857;Richard Leongg;F;53;Emprendedor / Independiente;96604.14;8223.35
39401;Gerryx;M;44;Doctor;22530.97;1684.58
48501;Evar;M;52;Ingeniero;23338.83;2105.9
20193;Wohlb;M;36;Emprendedor / Independiente;62679.87;5375.32
12541;Chuck Mikolajczakw;F;43;Informático;43074.48;3315.54
13138;Arginc;M;23;Ciencias Varias;32612.36;2670.7
42018;Lux;F;39;Ciencias Varias;92067.99;7455.33
5167;Langey;F;53;Mecánico;17250.52;1682.54
32380;Lorraine Turnerk;M;21;Varios;63861.36;5487.78
9570;Vladimiru;F;48;Doctor;19641.67;1795.81
49994;David Millikenh;F;36;Informático;53646;4767.5
48876;Cremerx;F;27;Doctor;10436.12;656.68
11906;Stempelj;F;35;Periodismo;37233.5;2822.79
20083;Yantoultra Nguic;F;47;Informático;113192.68;9376.72
7936;Burtond;F;21;Informático;25428.7;2016.06
25908;Silvia Aloisit;F;18;Ciencias Varias;79697.48;6443.46
50874;Ronaldf;F;40;Informático;9615.49;607.29
49868;Alwyn Scottd;M;45;Profesor;9400.2;719.35
49099;Michellex;M;25;Informático;35023.49;2651.62
46357;Annag;M;21;Contador;14233.31;1044.11
7635;Gerryg;M;24;Admnistración;68484.44;5684.04
37546;Nicholah;M;26;Emprendedor / Independiente;98703.99;8350.33
32394;Cheungo;M;36;Doctor;40944.82;3588.07
5327;Philf;M;28;Artes;13618.87;1332.91
45046;Dave Clarkej;M;55;Mecánico;32876.7;2541.73
49210;Edward Krudyh;M;44;Admnistración;33401.1;2701.43
26976;Chuckj;M;22;Ciencias Varias;43788.75;3394.06
26766;Andrew Longstrethg;M;30;Varios;42447.54;3583.3
42806;Rd;M;21;Emprendedor / Independiente;147058.64;12319.89
5070;rax;M;51;Admnistración;18710.74;1363.23
35723;Davids;F;39;Contador;80402.72;6780.23
18534;Gergelye;M;30;Periodismo;95025.4;7683.78
45849;Reese Ewingh;F;43;Ciencias Varias;15361.32;1362.11
31460;Kevinc;M;40;Ciencias Varias;54072.94;4700.08
9803;Dmitry Zhdannikovv;M;51;Admnistración;109349.31;9191.44
3665;Clare Hutchisond;M;41;Arquitectura;96583.71;7998.64
47272;Anne Marieh;M;33;Ingeniero;45705.04;3722.75
28596;Ireney;M;18;Mecánico;31273.54;2752.13
38803;Shirakik;M;41;Varios;19006.52;1551.88
18439;Emi Emotor;M;40;Artes;70825.76;5814.15
3306;Luis Rojasm;M;30;Emprendedor / Independiente;13815.33;1133.28
47351;Ikuko Kurahonec;F;55;Periodismo;21702.87;1794.57
26657;Sudipq;M;25;Arquitectura;34105.84;3093.15
31414;Caroline Valetkevitchx;F;37;Informático;42252.7;3381.06
17508;Cruisec;M;27;Profesor;97363.36;8059.61
49867;Kimr;M;38;Doctor;22387.13;1677.59
43234;Pollardi;F;32;Doctor;21903.85;1940.32
49899;ra Alperj;F;49;Artes;93068.88;7497.74
33230;Jennifer Sabal;M;41;Contador;20579.45;1814.95
3909;Barrt;F;28;Mecánico;32057.3;2606.44
2538;Emma Thomassona;M;23;Ciencias Varias;70851.84;5947.32
20833;Melanie Leef;M;36;Varios;83403.2;6825.27
30960;Niu Shupingq;M;35;Profesor;11780.94;1274.74
17600;Toonkeli;M;23;Ingeniero;48854.85;3957.24
24663;Henryt;M;35;Artes;28810.71;2367.89
5219;Rachnae;F;50;Varios;95534.61;8015.22
19650;Ingridi;M;19;Admnistración;7290.88;406.57
38769;Michael Martinaz;M;23;Emprendedor / Independiente;29038.58;2382.88
34152;Sharanyan;F;18;Profesor;164027.12;13711.93
8447;Gerry Shihg;F;37;Doctor;16862.88;1273.24
9563;Masterh;M;29;Artes;9555.94;792.33
10758;Jedf;M;40;Mecánico;35917.12;2815.09
32869;Svea Herbst-Baylissp;M;36;Varios;14516.4;1134.7
33302;Matthias Sobolewskia;F;37;Arquitectura;7225.02;453.09
4688;Denny Thomasx;F;28;Informático;72503.56;5974.96
47950;Karenu;F;22;Admnistración;58214.12;4710.18
45865;Natalia Shurminaq;M;50;Varios;16965.3;1247.78
45299;Jennifer Clarky;M;31;Contador;65454.36;5400.53
3297;Oranb;F;39;Ciencias Varias;31256.02;2841.67
39212;Gellery;M;36;Arquitectura;18261.36;1485.78
26617;Raymonds;F;37;Ingeniero;34433.18;2671.43
24909;Paul Dayd;M;30;Ingeniero;9302.13;835.18
23453;Saqib Iqbalp;F;44;Mecánico;87966.96;7564.58
35679;Tomd;M;47;Informático;22323.28;2009.27
46318;Soyoung Kimf;F;22;Admnistración;19989.65;1563.8
35788;Karen Jacobse;M;51;Varios;123485.04;10299.42
31336;Kevinr;M;18;Informático;30638.28;2257.19
39320;Anny;M;30;Arquitectura;21639.39;1633.28
4612;Lashg;F;45;Varios;18829.82;1578.15
43043;Siegp;M;42;Varios;16481.42;1514.45
45516;Cheem;M;25;Ingeniero;93550.95;7847.91
3999;Kaori Kanekoa;M;18;Admnistración;18587.64;1578.97
36653;Anastasia Teterevlevaz;M;26;Contador;36190.17;3259.85
35652;Lawderd;M;26;Informático;15503.02;1250.29
21551;Carolei;M;49;Abogado / Notario / Escribano;12763.8;1220.65
48151;Davidx;M;19;Ciencias Varias;53057.64;4695.47
37733;Julien Toyerz;M;19;Profesor;16868.34;1570.7
32508;Jourdanv;F;41;Contador;60218.28;5293.19
9946;Alwyn Scottz;M;39;Doctor;16833.11;1542.76
15928;Caroline Valetkevitchq;F;47;Ciencias Varias;54936.2;4420.02
39035;Jochelle Mendoncab;F;29;Ciencias Varias;7186.5;850.88
21874;Hyunjoo Jina;F;39;Ciencias Varias;10068.97;840.08
20074;Judy Huaa;M;53;Varios;21963.85;1662.32
16232;Zeba Siddiquir;M;20;Ingeniero;121277;9884.42
33473;Joachim Dagenborgv;M;28;Admnistración;30883.32;2311.61
38115;Prakash Chakravartik;M;21;Informático;53075.22;4278.94
29617;Parisar;F;24;Artes;34150.84;2946.9
40254;Rodrigo Camposw;M;40;Contador;33856.86;2744.41
19418;Fayen Wongk;F;53;Doctor;69886.64;5673.89
29874;Michelea;M;41;Ciencias Varias;86415.56;7104.3
47811;Gertrude Chavez-Dreyfussl;M;49;Admnistración;93817.62;7785.13
42926;Kohc;F;53;Emprendedor / Independiente;20292.46;1974.04
24417;Taran;F;18;Doctor;25454.67;2058.22
5356;Mattp;M;26;Varios;35180.42;2695.7
46664;Richard Leongg;M;53;Contador;24041.97;2276.5
29053;Janr;F;25;Abogado / Notario / Escribano;33940;2883.33
9696;Jed Horowitzk;M;38;Arquitectura;11073.6;699.8
16263;radh;F;41;Abogado / Notario / Escribano;9299.11;1068.93
31183;Vlastelicaa;F;28;Artes;27685.04;2595.09
28425;Andoo;M;38;Periodismo;9026.65;599.22
14077;Erwin Sebaq;M;37;Doctor;20864.93;1484.74
49454;Annika Breidthardte;F;40;Ingeniero;33828.19;2917.02
20969;Ermany;M;28;Abogado / Notario / Escribano;40633.86;3572.16
38904;Junko Fujitaz;M;55;Abogado / Notario / Escribano;131254.8;11039.9
39352;Rick Rothackere;M;31;Admnistración;95854.5;8126.88
40642;Sobolewskiu;F;38;Abogado / Notario / Escribano;173126.12;14289.18
31013;Paulv;F;37;Profesor;30951.64;2291.3
44533;Laurencep;F;36;Mecánico;29473.28;2163.11
44307;Orank;F;23;Admnistración;36755.36;3038.95
22125;Armstrongl;F;26;Admnistración;121755.92;10157.33
28203;Millikend;F;19;Contador;10302.59;888.55
42699;Jed Horowitzh;F;38;Admnistración;9958.51;531.88
11051;Mennc;F;23;Ciencias Varias;16069.92;1115.16
15318;Mutikanid;F;18;Varios;28151.81;2152.98
6465;McCrankx;F;40;Varios;18397.87;1417.16
36094;Klaymanw;M;27;Doctor;44934.45;3898.54
3606;Camposv;M;37;Varios;37976.68;2997.72
41569;Carrick Mollenkampe;M;43;Artes;16431.54;1431.29
40405;"ODonnell""y";M;39;Emprendedor / Independiente;61732.23;5031.35
14102;Bartv;M;54;Artes;78937.1;6605.09
24409;Kiyoshi Takenakan;M;41;Varios;90285.33;7342.78
38915;Riej;M;40;Mecánico;18163.26;1787.6
21314;Alexei Oreskovicz;M;39;Varios;142395.12;12049.26
50955;Phili;M;37;Artes;19631.51;1790.96
40268;Sineadf;M;28;Admnistración;37551.78;3413.32
28151;Alwyn Scottl;M;39;Emprendedor / Independiente;22655.88;1972.99
13811;Grant McCoolm;M;26;Profesor;92939.49;8014.96
21097;Polanseks;M;33;Ingeniero;18302.33;1483.19
49137;David Henryn;M;49;Informático;20817.46;1657.79
23900;arry Moodye;M;49;Ingeniero;43995.95;3432.33
47899;Siddharthn;M;18;Doctor;60546.72;4968.56
46958;Seetharamans;M;19;Varios;84479.67;6799.97
8081;Lefterisa;M;44;Emprendedor / Independiente;37986.18;3046.52
5077;Camposq;M;50;Artes;124183.56;10156.63
42095;Garciaz;M;41;Admnistración;14335.46;1087.62
44306;Sublerz;F;44;Ciencias Varias;80377.68;6807.14
20274;Andjarsario;F;51;Artes;32469.29;2738.77
26091;Duartef;F;37;Periodismo;28194.8;2427.57
13175;Bernie Woodalli;M;19;Contador;34230;2902.5
30100;Langeo;F;18;Ingeniero;21642.16;2048.51
4213;Dorfmanv;M;38;Admnistración;24709.33;1933.47
38534;Yeeq;M;34;Ingeniero;38742.26;3029.52
36966;Chee Yinkal;M;50;Artes;21761.49;1615.46
23849;Evan;M;32;Varios;75742.32;6361.86
43531;Polansekh;F;26;Contador;72159.9;6048.33
27510;Fabi Fergusc;F;34;Artes;8956.36;812.36
2061;Jonathan Stempeld;F;35;Emprendedor / Independiente;23957.75;1736.48
46775;Caleb Frazieri;M;22;Admnistración;32543.38;2417.95
33918;Donna Smithm;M;52;Profesor;12997.52;1211.13
8977;Stempelf;F;24;Abogado / Notario / Escribano;23035.15;1901.6
28362;Daniel Basesq;M;44;Ingeniero;55604.31;4372.69
11345;Swetha Gopinathh;F;18;Emprendedor / Independiente;81094.96;6594.91
8033;Zinetsn;F;22;Abogado / Notario / Escribano;69014.48;5467.21
20081;Danielm;F;19;Arquitectura;120539.8;10051.98
19535;Melbyz;M;19;Profesor;39269.97;3446.5
25099;Guido Nejamkisr;M;29;Abogado / Notario / Escribano;9732.57;810.05
49625;Wanfengt;F;41;Varios;78860.2;6332.68
3544;Kaorim;M;35;Profesor;84292.18;7108.35
47720;Allison Martellj;F;31;Informático;65278.92;5402.91
2719;Aditi Shrivastavaz;F;19;Profesor;72690.14;6129.51
18453;Berginl;F;31;Admnistración;73849.54;6250.13
49921;Pedro dav;F;37;Artes;21212.42;1910.7
24086;Ulmerj;F;29;Doctor;34531.8;3077.65
21668;Rachel Armstrongf;F;50;Mecánico;29750.77;2518.23
34753;Nivedita Bhattacharjeej;F;33;Admnistración;89992.98;7659.42
39057;Veronica Ekn;F;41;Informático;62896.78;5323.4
7940;rob;F;37;Admnistración;60770.22;4924.19
25095;Padraic Halpinf;F;49;Admnistración;41370.82;3656.57
6554;Robin Emmottw;F;24;Artes;73446.68;6101.56
38314;Stempelg;M;31;Periodismo;19215.26;1353.27
2384;Alistair Barrf;M;44;Ingeniero;102261.27;8731.77
6472;Jonathan Cablew;M;43;Contador;82489.92;7055.16
9637;Nick Browns;M;38;Abogado / Notario / Escribano;28941.24;2474.77
16867;Padraicc;M;36;Doctor;62203.08;5375.59
32921;ram;M;51;Varios;112400.24;9657.69
30080;imartea;M;23;Admnistración;18122.8;1608.23
20533;Dough;M;52;Emprendedor / Independiente;34053.4;2670.78
39327;Sc;M;26;Profesor;86765.12;7492.43
39929;Robini;M;36;Arquitectura;78953.92;6663.49
18737;Hendersonf;M;45;Ingeniero;71734.24;5906.85
49669;Bertonq;M;41;Mecánico;106550.19;8804.18
30989;Katharina Barty;M;43;Periodismo;92807.49;7862.96
29119;Ross Kerberf;M;42;Ciencias Varias;8169.39;887.78
34413;David Jonesx;M;42;Admnistración;144962.44;11940.2
46800;Adegokej;M;28;Mecánico;107633.88;9121.49
10157;Sarah Whites;M;36;Ingeniero;60255.9;5024.33
29032;Dailyg;M;41;Varios;32639.9;2457.99
44623;Anna Ringstromv;M;31;Abogado / Notario / Escribano;7369.03;421.09
2304;Gregk;M;25;Periodismo;16159.51;1363.63
30547;Lauren Taray;M;51;Varios;93589.48;7895.12
40432;Timk;M;39;Emprendedor / Independiente;36115.92;2716.66
32094;Limg;M;19;Periodismo;26862.64;2409.55
7512;Cheel;M;20;Mecánico;10037.5;577.46
32075;Jason Langej;M;43;Doctor;7006.04;421.84
16434;Suzanne Barlynk;M;33;Doctor;15126.8;1019.57
4895;Silke Koltrowitzl;M;45;Informático;68105.6;5636.47
9841;Johns;M;22;Doctor;90794.28;7737.19
23817;James Daveye;M;35;Mecánico;33946.77;2723.9
19672;Wutkowskio;F;23;Admnistración;16230.82;1423.57
48498;Annav;F;37;Periodismo;14850.16;976.51
1489;Terryr;F;21;Varios;81998.84;6900.24
43009;Henryq;F;46;Admnistración;83595.72;7214.31
14783;Luciar;F;34;Ciencias Varias;17823.25;1638.27
9676;Mattm;F;46;Artes;36016.78;2758.4
4183;David Sheppardv;F;45;Varios;86617.16;7250.1
48640;Barts;F;30;Ingeniero;35320.99;2867.42
21548;"John ODonnell""z";F;40;Admnistración;106789.36;8673.11
41215;Cheno;M;19;Ingeniero;60014.04;5107.17
37539;Schnurrg;F;38;Ingeniero;33816.41;2772.03
